village,latitude,longitude
Thattarapalayam,11.2499252,78.0634204
Kadhapalli,11.2810279,78.1365305
Sengandipalayam,11.2794795,78.1428168
Marappanaickenpatti,11.27096,78.108
Porasapalayam,11.250159,78.1155771
Siluvampatty,11.2611418,78.1161675
Soorakkapalayam,11.1962916,78.0762465
Varapalayam,11.2070497,78.0612938
Appinaickenpalayam,11.21123,78.06312
Periyagoundampalayam,11.2328009,78.0697211
Andipatti pudur,11.2129351,78.1027256
Thokkathampalayam,11.221938,78.1147285
Pulavarpalayam,11.1996901,78.1070245
Perumampalayam East,11.153616,78.0794631
Veeripalayam,11.17025,78.20111
Siviampalayam,11.2297234,78.2149026
Eachankattupudur,11.2400862,78.2085672
Kadakkalpudur,11.2496558,78.2022362
Sengaligoundanur,11.2704738,78.20322
Avalnaickenpatty,11.285301,78.1847627
Vanarampatty,11.2859,78.17009
Gandhi Puram,13.4442731,79.9577309
Gangulakandriga,13.4538011,79.9619992
Deccavarikandriga,13.4569096,79.9668807
Pedda Eetivakam,13.5010294,79.9573462
Mitta Kandriga,13.494526,79.9594208
Vkry Colony,13.5300723,79.9502982
Avarvindanagar,13.5783565,79.945085
Ramanathapuram,11.3080083,77.8051704
Palaiyur,11.3147043,77.7939818
Kattuvalavu,11.3068534,77.7888392
Kombuthottam,11.3212954,77.7789066
Kattur,11.32816,77.79573
Bharathinagar,11.31362,77.78434
Ambedhkar Nagar,11.31217,77.78434
Appanaickanpalayam,11.3348325,77.791672
Pappampalayam,11.3352121,77.7772867
O.Pappampalayam,11.3372694,77.7760442
Oadapalli,11.3423404,77.7595063
Sathiyanagar,11.3619879,77.7991965
Iyndupanai,11.3653733,77.8067987
Kadachanallur,11.3686305,77.803269
Annanager,11.3613482,77.7933448
Pillumadaikadu,11.36513,77.79137
K P L Nagar,11.36427,77.80377
Vellikuttai,11.3801386,77.7883956
Vilankattur,11.35824,77.78344
Samayasangili,11.3767188,77.725228
Kaliyanur,11.3935417,77.7432331
Patharai,11.4066438,77.7989125
Pudur,11.3913866,77.7629824
Chinnarpalayam,11.3960065,77.7763875
Elanthakuttai,11.4066,77.7751
Kollapatti Ar Colony,11.4396515,77.7910335
Kollapatti Colony,11.4463223,77.7874662
Kollapatti P,11.44535,77.784887
Muniappankoil,11.4515425,77.7749435
Ayeegoundampalayam Ar Colony,11.4602298,77.7800808
M G R Nagar,11.4214296,77.6941619
Veerappampalayam Ar.,11.4227392,77.7400546
Paliparaikadu,11.41917,77.74165
Seerampalayam,11.4046579,77.71229
JJ Nagar,11.4127031,77.7183972
Veerappampalayam,11.4210598,77.7290323
Sanarpalayam,11.41881,77.69901
Kuppandapalayam,11.41339,77.71296
Kullanaickenpalayam,11.41809,77.71999
Gandhi Nagar,11.42788,77.69263
Kuttakadu,11.4298483,77.7306243
Kallankattuvalasu,11.4302369,77.7256343
Gathinagar,11.43537,77.7310347
Ethirmedu,11.4445249,77.7284519
Thattankuttai,11.4375556,77.72359
Vemankattuvalasu,11.4376656,77.7178213
Indhra Nagar,11.433097,77.71745
Alangattuvalasu,11.4320035,77.7116988
Kottamedu,11.4369238,77.7100774
Kulathukkadu,11.4433953,77.7115646
Kullappanagar,11.4449701,77.7074699
Olapalayam,11.4497021,77.7081613
Periyarnagar,11.4529318,77.7053041
Sadaiyampalayam,11.4572708,77.7090206
Marepalli,13.4239152,79.309131
Yallareddiguntalu,13.4242747,79.3294068
Iruvaram,13.194661,79.075711
Srinivasapuram,13.2185419,79.0772153
Ramavanam,13.3611527,79.0042746
Aruna Nagar,13.3884842,78.9760038
Voddepalle,13.3922366,78.969526
Nagamvandlapalle,13.3944135,78.9597798
Y.S.Gate ( Yellampalle Santhagate ),13.3455505,79.0109535
Puthilot,12.2030492,75.1735006
Nallappanaickenpalayam,11.228269,77.9703757
Pillur,11.1990712,78.0223527
Jangamanaickenpatti,11.2023832,78.041975
Villipalayam,11.1886629,78.0394175
Arthanaripalayam,11.189019,77.9996346
Pillaikalathur,11.1778521,78.0282571
Veeranampalayam,11.1317789,77.9879417
Karaiyampudur,11.12194,77.98448
Nallur,11.2667566,77.946914
Vadivelampalayam,11.2547489,77.9756113
Valnaickenpalayam,11.2639825,77.942853
Piranthagam,11.24927,78.0315243
Sekkupatty,11.2645096,78.0395108
Pudupalayam S,11.2756511,78.0197459
Karukkampalayam,11.286667,77.9794365
Vairampalayam,11.290309,77.9755606
Karichipalayam,11.2864,77.99016
Peechapalayam,11.3003683,77.9400433
Panankadu,11.4977936,78.2019677
Kallankulam,11.4946492,78.1986725
Moolakkadu,11.4880013,78.151782
Athipalaganur,11.4784258,78.17631
Malayampalayam,11.53552,78.16888
Kuttaladampatty,11.52927,78.17614
Vellaiyankaradu,11.5387478,78.1415945
Keeranur,11.53325,78.1413
Kombaikadu,11.5147224,78.1285627
Annamalaipatty,11.534409,78.1214183
Vadugampalayam,11.5263098,78.0940892
Minnakkal,11.5328879,78.08648
Vellapillaiyar Koil,11.5093228,78.1002263
Nachipatty,11.5146833,78.0769508
Mattuvelampatti,11.4901971,78.1077085
Alavaipatty,11.4968804,78.1010667
Semmandapatty Devendhar street,11.4921916,78.0874808
Nadupatty,11.4895467,78.0952463
Kalkattanur,11.4873067,78.068775
Porasalpatty,11.4752747,78.0580567
Akkaraipatty,11.47012,78.06229
Rasapalayam,11.4832485,78.0800667
Nadupatty Aramathampalayam,11.481873,78.1049758
Olapatty,11.4746662,78.0868274
Sowthapuram,11.4765717,78.0880067
Thottiyapatty,11.450044,78.0766388
Kalikiripalli ( Kalikerivaripalle ),13.4023184,79.0046643
Mitturu Polakala,13.4072435,79.0116052
Obayyagaripalle,13.4140542,79.0390467
Konreddikandiga,13.4069224,79.0398196
Agraharampalle,13.4182099,79.0253001
Thumbavaripalli,13.3835137,79.029514
Bidarumitta,13.3658068,79.0856395
Lakshmipuram Thenepalle,13.3642551,79.0722286
Ayyala Krishna Reddipalle,13.416333,78.9721775
Kavutampalle,13.3544718,79.0232139
Kondepalle,13.3402495,79.0486973
Chavatapalle,13.3345352,79.0390666
Nalamandavaripalle,13.4289116,78.9938101
Govindareddipalle,13.3996137,78.9717377
Erlampalle Polakala,13.443097,78.9918638
Kattakrindapalle,13.4460445,79.0033533
Bhairinagulapeta,18.3647986,83.9609593
Kottavuru,18.0989656,83.2487357
Gollagudem,16.4396696,80.7805016
Madasuvaripalem,16.4382033,80.7834808
,16.4065458,80.9040978
Vemavarappalem,16.3190873,81.0961527
Padmapalem,16.3229364,81.0908374
Vizinigiripalem,17.7883022,83.2439123
Srikrishnapuram,17.7735867,83.2779004
Mangamari Peta,17.8348795,83.4109354
Padmanabhapuram,18.7681425,84.4306487
Suriyapalayam Weavers Colony,11.3658029,77.8160719
Pudur Weavers Colony,11.3629185,77.8311531
Paramasivagoundampalayam,11.3662428,77.8310334
Nachipalayam,11.3546204,77.8567144
Karumagoundampalayam,11.3671523,77.8446227
Ayeegoundampalayam,11.3654508,77.8626691
Elampuliampalayam,11.3687665,77.8561683
Thokkavadi,11.3696688,77.8409923
Keelerippatti,11.3806108,77.8745964
Devanankurichi,11.3897555,77.8548436
Seramittampalayam Pudur,11.3862683,77.8597432
Seramittampalayam,11.383217,77.8586637
Muppattampalayam,11.383729,77.8470704
Mampalayam,11.39168,77.84799
Narayanampalayam,11.4129383,77.8797538
Athurampalayam,11.4095558,77.8672929
Navithapudu palayam,11.3922876,77.8784998
Thirunagar Colony,11.40038,77.88323
Kuthiraipallam,11.40053,77.87779
Anna Nagar,11.39471,77.82215
Thanneerpandalpalayam,11.4188039,77.8411017
Chinnathambipalayam,11.4188749,77.934511
Okkilipatty,11.4130982,77.9106053
Kuttimeickenpatty,11.4087412,77.9075775
Naramookkampallam,11.4049455,77.9180211
Kailasampalayam,11.3958276,77.9288264
Neikkarapatti,11.4066613,77.9256502
Appur palayam,11.3935552,77.9202218
Kanakkan patti,11.4102113,77.9703121
Vattur,11.4089907,77.9592554
Mettupalayam,11.399789,77.9647927
Rookkankadu,11.436194,77.9701619
Kavasappali,11.45689,77.95118
Karuppagoundampalayam,11.4368519,77.9170254
Kolikkalnatham,11.433649,77.9180946
Karumapuram,11.4497407,77.9323466
Kuchipalayam,11.3547996,77.8223541
Pottilipalayam,11.3361462,77.8455859
Animoor,11.3329217,77.8730483
Oonjapalayam,11.3485867,77.8780274
Andipalayam,11.3457602,77.8670687
Palayapuliampatty,11.3283457,77.9083442
Ellapalayam,11.3323,77.92749
Samathuvapuram,11.3346482,77.8907064
Sirumolasi,11.3296707,77.8834725
Perumampalayam,11.317785,77.8379673
Akkamapalayam,11.3210917,77.8542837
Veppampalayam,11.2877161,77.85708
Athipalayam,11.29935,77.86517
Elayampalayam,11.2902217,77.8102209
Salaipalayam,11.28738,77.8228958
Velliyampalayam,11.2833641,77.8268317
Upplipalayam,11.2773757,77.8330106
Poyyeri,11.2755066,77.8297421
S Erayamangalam,11.2688337,77.8296935
Pattlur,11.2745255,77.8083667
Kolathupalayam,11.27684,77.8258
Molasi,11.2580351,77.8550333
Kattuvelampalayam,11.2654625,77.8435499
Erayamangalam,11.2661441,77.8337042
Manpachapalli,11.2594867,77.8688921
Kalpachapalli,11.2542034,77.8703663
Muniappampalayam,11.26224,77.84918
Mudalipalayam,11.269,77.86713
Rakkiyavalasu,11.2734678,77.8728254
Kondamanaickanpatty,11.2573716,78.2172476
Vadugapatti,11.25711,78.23198
Peramavur,11.26313,78.22724
Nathakadu,11.27438,78.23683
Akkiampatti,11.26533,78.23359
Pottanam,11.2926788,78.2041013
Pachudayampatti,11.2894754,78.2197382
Pachudayampatti pudur,11.2773912,78.2235213
Kuppanayakkanur,11.3029067,78.2323059
Pattathaiyankuttai,11.3052008,78.2438129
Periyakulam,11.3032579,78.2423975
Thuthikulam,11.3162221,78.2364825
Ramanadhapuram Pudur,11.2948129,78.2604512
Valavanthi combai,11.32526,78.31621
Naducombai,11.32942,78.30674
Mithikundu,11.3305157,78.2857896
Anangadu,11.34882,78.28409
Vettukadu,11.3497928,78.2553413
Malaiveppankuttai,11.34857,78.27084
Anaikattu pudur,11.4071655,78.2674246
Vellalapatti,11.4061145,78.263555
Kalkurichi,11.40207,78.25687
Thandagoundanur,11.3652276,78.2349821
Melapatti,11.37698,78.23331
Kuttarangan patti,11.38311,78.23716
Devendrar Street,11.3863086,78.2503029
Pallipatti,11.3873351,78.2551173
Pillayar kovil colony,11.4193868,78.2241981
Kudhiraichinnampatty,11.4122462,78.2047377
Bodinaickenpatty,11.4330105,78.2080351
Molapalayam,11.407501,78.2286183
Palaniappnur ar Colony,11.4129037,78.2357413
Palaniappanur,11.41269,78.2316
Thattankuttai,11.4312066,78.1851574
Periyar,11.437957,78.1874346
Therkkupati,11.4372575,78.1831529
Thottiampatti,11.4421298,78.1994733
Pillapanaikenur,11.42358,78.17665
Anaipalayam,11.4312696,78.174442
Chandrasekarapuram,11.429807,78.1819513
Goundampalayam,11.4471848,78.1707391
Koonavelampatty pudur,11.4489485,78.1411138
Anaikattpalayam,11.4522808,78.1538105
Andagalore Gate,11.4448938,78.1578368
Sakthi Nagar,11.4401142,78.1600699
Thonamedu,11.4452488,78.1506297
Koonavelampatti pudur,11.44774,78.14873
Karayanthiurpudur,11.4424125,78.1407696
Ellapalayam,11.4382709,78.1407302
Komarapalayam,11.4258073,78.1302256
Ayeepalayam,11.422982,78.1231929
VIP Nagar,11.4610736,78.1720537
Muthukalipatty Old Ar colony,11.4592794,78.1665787
Muthukalipatty,11.4641306,78.1689775
Muthukalipatti Arasu Colony,11.470887,78.1691092
Mettukadu,11.45854,78.20565
Vengayapalayam,11.4500339,78.2324904
Vadugam,11.4911515,78.2465116
Kailasampalayam,11.4803968,78.2375881
P Muniappamapalayam,11.48576,78.23069
P M Palayam Ar Colony,11.48669,78.22829
Jagajeevaaram Colony,11.45964,78.21869
Pudur Malaiyampatty,11.4564066,78.2254711
Poosaripalayam,11.46506,78.22802
Malayampatty,11.5007431,78.2555921
Vanakkaranpudur,11.3655945,78.1540476
Ulamedu,11.3554638,78.1754662
Minnampalli,11.3131177,78.18515
Annanagar,11.3185197,78.17781
Vinaitheerthapuram,11.3213804,78.1768883
Sellappampatty,11.3100529,78.1694808
Pullamanickanur,11.3151,78.17498
Kondamanaickenur,11.32222,78.18466
Chinnakalangani,11.33584,78.16844
Selliyayeepalayam,11.3461468,78.1852529
Reddipudur,11.344394,78.1601696
Nadupatty,11.3033858,78.1762504
East Palapatty,11.2953821,78.1778762
Bommakkuttaimedu,11.2996958,78.1680517
Thalambadi,11.29973,78.1545533
Sedapattipudur,11.29882,78.14357
Karayanpudur,11.2819152,78.1672795
Unjapalayam,11.34691,78.12343
Sarkar Uduppam,11.3250817,78.1447817
Kolathupalayam,11.325306,78.1280742
Vellalapatty,11.3307766,78.1192742
Kondampatty,11.3215758,78.1107837
Kandipalayam,11.3330929,78.0936447
Perumablipatty,11.3456209,78.09746
Elur,11.3539568,78.1063324
Pudupatty,11.3764022,78.0985
Veppampattipudur,11.36177,78.08844
Lakkapuram,11.37584,78.11459
Navani,11.37064,78.13805
Periyathottipatty,11.3908852,78.1447217
Kalyani,11.40205,78.13817
Vannamparai,11.3342048,78.2157166
Thevvaipatty,11.3518579,78.2158059
Thirumalaipatty,11.3545221,78.2187408
Soludayampatty,11.3489825,78.2105996
kummanaickanur,11.35715,78.21125
Nagamanickanur,11.3624627,78.2186137
Periya colony,11.3643632,78.2172508
Edayapatty,11.3701613,78.2133142
Nathamedu,11.3914397,78.2038896
Kadiranallur,11.3896145,78.194875
Kanoorpatty,11.3811652,78.1866004
Chinnagoundanur,11.3824011,78.1819642
Govindampalayam,11.3837644,78.1719317
Thathaiyangarpatty,11.3702185,78.168325
Pidaripatti,11.3960128,78.1686392
Muthukumaran Nagar,11.4090776,78.1663792
Ramanaickenpatty,11.4168231,78.1871325
Thavalapatty,11.5043774,78.5574115
Kandasamy Pudur,11.5492382,78.4856811
Arasanatham,11.5639641,78.4912852
Orandi valasu,11.5592055,78.4712481
Seeliampatty AD Colony,11.5710027,78.5241681
Seeliampatty,11.5705416,78.5196504
Eachampatty,11.5791045,78.5156266
Kamaraj Nagar,11.5908518,78.5579437
Thandavarayapuram,11.5911955,78.5541801
Old Chokkanathapuaram AD Colony,11.5967945,78.5463115
Chokkanathapuram,11.5940584,78.5374282
Mottur,11.58314,78.53726
Gandhi Nagar,11.5609,78.54241
Pungavadi,11.5299374,78.6153998
Arunthathiyar Colony,11.5305416,78.6159769
Annai Sathya Nagar,11.5672266,78.6227596
Paithur Pudur,11.5296928,78.6023261
Nainar Palayam,11.5458095,78.5874046
Paithur,11.5356631,78.5747168
Manjini,11.5557083,78.6322902
Paithur I ward,11.55218,78.59395
Ambedkar Nagar,11.52834,78.61703
Valayamadevi,11.5716344,78.6480777
Indra Nagar,11.5929,78.6195
Amman Nagar,11.59181,78.63525
Ammampalayam,11.59927,78.63806
AD Colony,11.59717,78.63945
Thulukkanur,11.60137,78.62603
Narikkuravar Colony,11.6128783,78.6439183
Kamaraj Nagar,11.6307924,78.6236559
Muttal,11.63979,78.64602
Ramamoorthy Nagar,11.6892624,78.5589033
Rasi Nagar,11.6886768,78.550338
Akkichettipalayam,11.6067134,78.5437571
Appammasamudram,11.6098972,78.5741587
Thennankudi palayam,11.61341,78.58856
Pudu Udayampatty,11.61139,78.56942
Alagapuram,11.61754,78.54961
Ten Acre colony,11.6619091,78.5604956
Ramanathapuram,11.62693,78.5704
Ramanaickanpalayam AD colony,11.62858,78.56296
Ramanaickanpalayam,11.62876,78.55981
Morappan kadu,11.64138,78.54718
Kothampadi AD colony,11.6277,78.54237
Kalpaganur Pudur,11.63919,78.53583
Kalpaganur,11.6333,78.53958
Anna Nagar,11.63801,78.56936
Varagampadi,11.6425602,78.2206299
Kasi Nagar,11.6470514,78.2351644
Sakthi Nagar,11.6556167,78.23179
Kuttakadu,11.6843446,78.2326728
Thathanur,11.6861512,78.2408191
Mettupatti Thathanur,11.6801123,78.2428608
Varateri Kadu,11.67854,78.25075
Perumanur,11.68139,78.21987
Anna Nagar,11.6860042,78.2234148
Mannarpalayam,11.6906896,78.1996641
Thulasimaniyur,11.6953767,78.2229093
Valayakaranur,11.705787,78.2183317
Pallikoodathanur,11.6914732,78.2204138
Narayana Thathanur,11.6943571,78.2196634
Nadachiyur,11.6976491,78.217696
Senai Nagar,11.6800218,78.2048626
Nehru Nagar,11.68601,78.20839
Echankadu,11.6821976,78.198948
Sathiyamangalam,11.694,78.2523
Kattur,11.7005688,78.2656872
Anna Nagar,11.7044203,78.2459073
Minnampalli,11.6757586,78.2672731
Ponmalai Nagar,11.6825072,78.2769673
Ramalingapuram,11.663848,78.260211
Sivalingapuram,11.6588977,78.2662932
Thingal Sandai,11.6660812,78.2703534
Rajiv Gandhi Nagar,11.6609806,78.2875454
Nehru Nagar,11.6647912,78.2834134
Karunanithi Nagar,11.6617799,78.2821131
Karipatty,11.6636725,78.2826661
Loorthu Nagar,11.66887,78.27736
Chinnagoundapuram,11.66028,78.26322
Periyagoundapuram,11.6392465,78.2667423
Gandhi Nagar,11.6409062,78.2637331
Nochipatty,11.6478112,78.2454936
Kalaiznar Colony,11.6355278,78.3308445
Vellalagundam,11.6287125,78.3280971
Kolikanavai,11.6357093,78.3109078
Puthupatty,11.61698,78.32716
Kamarajapuram,11.62128,78.3342
Selliyamman Nagar,11.6656865,78.327325
Nadesan Colony,11.6680058,78.3142494
Perumapalayam III ward AD Street,11.6710755,78.3137927
Rajiv Nagar,11.651722,78.3089688
Therku Kadu,11.6608362,78.2996015
Perumapalayam I ward hindu street,11.6743323,78.30763
Karumapuram,11.6741956,78.2951269
Sarkar Nattamangalam,11.6868991,78.2990269
Chinna Agraharam,11.690433,78.2987396
Eriputhur,11.6930326,78.2855837
Velliyampatty,11.70853,78.27812
Jalagandapuram,11.6986616,78.3086124
Senkuttai,11.7142812,78.2993608
Kothumalai kadu,11.7009218,78.3230167
Palapatty,11.7035896,78.3137929
Kootathupatty,11.7163989,78.3179371
Sivagangaipuram,11.7218418,78.3448202
Poosaripatty,11.7163999,78.3347182
Melakadu,11.73106,78.3395
Vilampatty,11.7446263,78.32434
Vilampatty Colony,11.7432942,78.3215318
Arunthathiyar Street,11.7117972,78.2369957
Udayarappan Karadu,11.7206071,78.2580133
Pallathur,11.720663,78.2656279
Komali Vattam,11.729506,78.2704277
Seerikadu,11.73129,78.28284
Poovanur,11.7409722,78.2719803
Mookanur,11.7516751,78.2794035
Achankuttapatty Colony,11.7537565,78.2961575
Aramanur,11.769534,78.3059919
Arunuthumalai,11.781405,78.3470017
Aladipatty,11.7997926,78.3760143
Naripady,11.4111766,78.5632755
Valasakkal,11.452947,78.6405722
Chinnakarattur,11.4285475,78.577541
Manmalai palakadu,11.4455665,78.5530348
Goundampalayam,11.4598694,78.5703745
Vijiyapuram,11.458816,78.5563976
Thagarapudur,11.4578212,78.5443215
Kondayampalli,11.457765,78.5250667
Pazhathottam,11.4681449,78.5428116
Mollapudur,11.4646968,78.5424238
Gudamalai,11.4609493,78.5906433
Murampalakadu,11.4587143,78.5799785
Sengakattu,11.4010545,78.5240842
Sengadu,11.4308174,78.4601135
Jangamasamudram,11.4451663,78.4642921
N Kalipatty,11.459559,78.4699994
Uppodipudur,11.46035,78.47965
Ulipuram,11.469204,78.4588002
Karikalan,11.4959121,78.4671694
Krishnapuram,11.4702212,78.6171933
Tanneerpantal,11.48099,78.62284
Kadambur,11.5019336,78.6034668
Ramanathapuram,11.5135839,78.584725
Anaiayampatty pudur,11.4939367,78.684175
Anaiyampatty,11.4965547,78.6546879
Naduvalur,11.5217762,78.6642625
Samathuvapuram,11.5223621,78.6409759
Pallakadu,11.5286054,78.6510675
Othaiyathur,11.5467917,78.662682
N Mottur,11.5204857,78.6614068
Bheemanady,12.3245325,75.2878968
Ajanur,12.3378548,75.0887983
Neerchal,12.5857195,75.0355416
Bela,12.5798633,75.0213965
Maloth,12.3777634,75.3439406
Munnad,12.466108,75.1872372
Kolathur,12.4619442,75.0968966
Nettanige,12.6115151,75.1716801
Thekkil,12.485717,75.0522291
Perumbala,12.4969365,75.0245306
Seshupeta,18.277001,83.7767767
Laxmipuram,18.4060891,83.655126
Yakkanahalli,14.2991429,75.76676
Kulambi,14.2993613,75.7988783
Kallural kadu,11.7253646,77.8174317
Kondumalai kadu,11.7124679,77.8397496
Senguttapatty,11.7160717,77.8370922
Pakkanadu,11.7008061,77.8216934
Anai pallam,11.72282,77.8367
Ramagoundanur,11.6868553,77.8471192
Reddiyur,11.6777131,77.8453845
Kanniyampatty,11.6923462,77.8196521
Oruvappatty,11.6606177,77.8217381
Chennimalayanur,11.6413458,77.8054385
A K Pudhur,11.663779,77.790675
Puliampatty,11.6650286,77.8040089
Solaiyan Theru,11.6582759,77.8019605
Myleripatty,11.650163,77.8046531
Indranagar,11.6035747,77.8700279
Nathakkadu,11.6052623,77.8557918
Valakuttapatty,11.6055325,77.8736049
Malli Palayam,11.6003224,77.8476304
Bodinaickanpatty,11.5962516,77.8481808
Samundi Valavu,11.59546,77.85399
Kothapalayam,11.6182632,77.8668333
Meyyampalayam,11.6117357,77.8832617
Dathapuram,11.6214819,77.8789875
Chengalani valavu,11.6386237,77.8766952
Maniakaranpalayam,11.6358514,77.8748113
Vembaneri,11.6379712,77.8826479
Kuttachi valavu,11.64468,77.88395
Parakkalur AD Street,11.6784984,77.8543933
Kalarpatty,11.6728594,77.8607254
Samundi Nagar,11.6767681,77.8644225
Sevadanur,11.6784314,77.8696329
Ammasiyur,11.67736,77.85886
Akkaraipatty,11.6614838,77.8396846
Melakkaraipatty,11.6642439,77.8361245
Moolappathai,11.6584081,77.8536183
Iruppali Kattu valavu,11.663829,77.8549633
Kurukkupatty,11.65579,77.86675
Karuppan Theru,11.66021,77.85824
Iruppali,11.65961,77.84394
Amman Koil,11.6432665,77.8494163
Mookaraiyanur,11.6449663,77.8367166
Chettimankurichi,11.6394556,77.8555041
Kundanur,11.638721,77.8433512
Chinnathandavanur,11.6320036,77.8571503
Kottamedu,11.6356146,77.8489311
Ottappatty,11.6306539,77.8410192
Sowaripalayam,11.6261563,77.8474271
Lakshmana goundanur,11.648747,77.8518462
Nathampatty,11.6403873,77.82444
Chithoor,11.6433352,77.8251937
Morasappatty,11.62953,77.79947
Veppamarathupatty,11.6175719,77.7954817
Sullimullur,11.6189818,77.7836871
Umaiyagoundanur,11.5883491,77.7887398
Kunjampalayam,11.5863849,77.8011446
Kodaigoundanur,11.5950424,77.7932644
Sappanipatty,11.5971961,77.7780908
Kandan kottai,11.58949,77.80981
Vellarivelli,11.60179,77.79338
Siluvampalayam,11.592239,77.7455258
Karattu pudhur,11.6068937,77.7564409
Koneripatty,11.5797184,77.7460017
Poomaniyur,11.5730325,77.7569199
Ghogarwadi,19.6365512,78.2866457
Setta Palayam Malayala Street,11.938132,78.2485407
Kedu Nayakkanpatti Pudur,11.9520371,78.2336924
Ramamoorthi Nagar,11.9675724,78.2330136
Lane colony,11.9395933,78.1977295
K Morur SC Colony,11.9514641,78.2100102
K Morur,11.9501481,78.2052862
Kuppankottai,11.9631087,78.2015659
Pandian nagar,11.9680824,78.2167287
Jolly kottai,11.9723576,78.2025817
Veeriyan Thanda,11.970511,78.1905511
Chinnagoundanur,11.9546842,78.2075404
Savulpatty Kottai,11.95871,78.19585
Kanavaipudur,11.9278621,78.1828833
Prakash Nagar,11.9253093,78.1753838
Lokkur,11.9212137,78.1653783
Kollankottai,11.9502218,78.1208825
Govindhapuram,11.970738,78.1759106
Mankanikadu,11.9583069,78.1680035
Kongarapatty,11.9662497,78.1458483
V Mettur,11.9627329,78.1313826
Thataravur,11.96617,78.16033
Kamarajapuram,11.9353493,78.0579938
Bommiampatty Combai,11.9117278,78.1286483
Umblickampatty,11.902428,78.110445
Therkathiyankadu,11.8886971,78.1022198
Deevattipatty Harijan colony,11.8690939,78.0883634
Muthanampatty,11.8728851,78.0966225
Naduppatty,11.881037,78.0918452
Pallar Colony,11.8906,78.0799351
Ambedkar Nagar,11.8912695,78.0745254
Thalavaipatty,11.886064,78.0757181
Elathur,11.878656,78.0679559
Kannapady,11.8946519,78.1845817
Gandhinagar,11.8779451,78.1265485
Chinna Vadagampatty,11.8906479,78.1463829
Periyavadagampatty,11.8845137,78.1450645
Palapallikombai,11.8709551,78.1550687
Kaligoundanur,11.874124,78.149585
Ramagoundanur,11.8695319,78.1400702
Varadagoundanur,11.860289,78.144814
Attur,11.85444,78.1434032
Vathiyur,11.851265,78.1462064
Molakaratur,11.84782,78.14002
Konampatty,11.845247,78.0810642
Thermuttikattuvalavu,11.861901,78.0773661
Dhasasamuthiram,11.854798,78.0732104
Madhan Kadu,11.856989,78.0674122
Rasipurathan KV,11.85795,78.05678
Nainakadu,11.85717,78.09776
Konampatty boyer street,11.84875,78.08275
Mattukaranur,11.8339101,78.092025
Maragoundanputhur,11.837296,78.0789583
Kangayanur,11.8274224,78.0804462
Pannappatty,11.8292041,78.0738971
Indira Nagar,11.8440481,78.0660386
Govinda Goundanur,11.8419992,78.0523054
Poosaripatty,11.8375999,78.0631354
Rangappanur,11.836569,78.0519955
Kuruman kadu,11.827761,78.05881
Pudukottai mariamman koil,11.8305913,78.0618125
Mookkanur,11.858156,78.0472742
Thippireddiyur,11.861513,78.042035
Karuvalli,11.8423231,78.0306211
Chinnathirupathy,11.8323971,78.0287909
Mamarathur,11.8119299,78.1001636
Chinna Nagalur,11.815935,78.0865844
Kottamedu,11.8135318,78.0490511
Kanjanaickenpatti,11.8275249,78.04879
Pallar Street,11.8220832,78.0481778
Pappichettipatty Ar Street,11.823851,78.0366804
Pappichettipatty,11.824017,78.0318343
Alaganampatty,11.822202,78.0265177
Olakkur,11.8926331,78.0504999
Jodukuli,11.90451,78.05322
Kulla goundanur,11.883201,78.0259571
Guruvareddiyur,11.879068,78.0373092
Konreddiyur,11.88247,78.041035
Kottalur,11.89276,78.03143
Kuppunaickanur,11.863446,78.0333129
Kongupatti,11.85933,78.02189
Pallakkadu,11.8692638,78.0327999
Nallur,11.8676679,78.0129546
Maniyakaranur,11.846089,78.0118732
Moongileripatty,11.8436399,78.0166778
Kottapuliyanur,11.862145,77.9896434
Thottampatty,11.84515,77.99684
Marakottai,11.8186498,78.0051534
Kalar Kadu,11.8051759,78.0476421
Dharapuram,11.7872967,78.0476649
Gundur,11.8003059,78.0424571
Palikadu New Colony,11.7988311,78.0286877
Enathi,11.7973236,78.02422
Kanjanaickenpatty Harijan Colony,11.7887949,78.0311368
Rackipatty,11.7857659,78.0368
Periyapatty,11.8044099,78.0185748
Semmandapatty,11.7893379,78.025274
Baddavanipeta,18.4205139,83.9991855
Periyarnagar,11.7032843,77.7023623
Vachampalli,11.6964,77.78067
Therkathikadu,11.70118,77.78233
Kannamoochi,11.72359,77.71594
Kattur,11.7252197,77.7884529
Poraiyur,11.7152222,77.7860221
Reddiyur,11.7525669,77.7976994
Sanavoor,11.7437316,77.7929273
Kolnaickenpatti,11.7353131,77.7878604
Kavericross,11.7496112,77.7852162
Nattamangalam,11.7572032,77.7934735
Pullavazhi Erikadu,11.76079,77.80344
Pongiyannannagar,11.7514967,77.7815915
Chettiyur,11.7530029,77.7245042
Kemmampatti,11.74149,77.7441
Kombaikadu,11.7868664,77.7634782
Masilapalayam,11.8093351,77.7874298
Ezhuparanikadu,11.8128697,77.7294455
Tharkadu colony,11.857809,77.7042175
Kurumbanur,11.834108,77.7247506
Erikadu,11.859156,77.7425602
Ayyampudur,11.856821,77.7272948
Viralikadu,11.82374,77.77219
Achankadu,11.80746,77.77625
Boothapadi,11.869994,77.77045
Oottankadu,11.8728972,77.7498655
Vallkinathur,11.875651,77.7282747
Karungallur,11.8802769,77.7207368
